ballotpref_id,ballotID,CandidateID,Preference
2893,483,13321,3
2894,483,17846,6
2895,483,17258,5
2896,483,20645,4
2897,483,10268,2
2898,483,20553,1
2899,484,13321,5
2900,484,17846,4
2901,484,17258,6
2902,484,20645,3
2903,484,10268,2
2904,484,20553,1
2905,485,13321,5
2906,485,17846,4
2907,485,17258,3
2908,485,20645,1
2909,485,10268,2
2910,485,20553,6
2911,486,13321,5
2912,486,17846,4
2913,486,17258,2
2914,486,20645,3
2915,486,10268,6
2916,486,20553,1
2917,487,13321,3
2918,487,17846,6
2919,487,17258,5
2920,487,20645,4
2921,487,10268,1
2922,487,20553,2
2923,488,13321,3
2924,488,17846,6
2925,488,17258,5
2926,488,20645,4
2927,488,10268,1
2928,488,20553,2
2929,489,13321,2
2930,489,17846,5
2931,489,17258,3
2932,489,20645,4
2933,489,10268,6
2934,489,20553,1
2935,490,13321,2
2936,490,17846,1
2937,490,17258,6
2938,490,20645,3
2939,490,10268,5
2940,490,20553,4
2941,491,13321,6
2942,491,17846,5
2943,491,17258,3
2944,491,20645,4
2945,491,10268,1
2946,491,20553,2
2947,492,13321,3
2948,492,17846,4
2949,492,17258,5
2950,492,20645,1
2951,492,10268,6
2952,492,20553,2
2953,493,13321,4
2954,493,17846,5
2955,493,17258,3
2956,493,20645,1
2957,493,10268,6
2958,493,20553,2
2959,494,13321,3
2960,494,17846,6
2961,494,17258,5
2962,494,20645,4
2963,494,10268,1
2964,494,20553,2
2965,495,13321,4
2966,495,17846,5
2967,495,17258,3
2968,495,20645,6
2969,495,10268,2
2970,495,20553,1
2971,496,13321,3
2972,496,17846,6
2973,496,17258,5
2974,496,20645,4
2975,496,10268,2
2976,496,20553,1
2977,497,13321,2
2978,497,17846,3
2979,497,17258,1
2980,497,20645,5
2981,497,10268,6
2982,497,20553,4
2983,498,13321,3
2984,498,17846,2
2985,498,17258,6
2986,498,20645,5
2987,498,10268,4
2988,498,20553,1
2989,499,13321,3
2990,499,17846,6
2991,499,17258,5
2992,499,20645,4
2993,499,10268,2
2994,499,20553,1
2995,500,13321,
2996,500,17846,
2997,500,17258,
2998,500,20645,
2999,500,10268,
3000,500,20553,
3001,501,13321,4
3002,501,17846,3
3003,501,17258,5
3004,501,20645,1
3005,501,10268,2
3006,501,20553,6
3007,502,13321,5
3008,502,17846,3
3009,502,17258,2
3010,502,20645,1
3011,502,10268,6
3012,502,20553,4
3013,503,13321,3
3014,503,17846,6
3015,503,17258,5
3016,503,20645,4
3017,503,10268,1
3018,503,20553,2
3019,504,13321,4
3020,504,17846,1
3021,504,17258,2
3022,504,20645,5
3023,504,10268,6
3024,504,20553,3
3025,505,13321,3
3026,505,17846,6
3027,505,17258,1
3028,505,20645,2
3029,505,10268,5
3030,505,20553,4
3031,506,13321,4
3032,506,17846,1
3033,506,17258,6
3034,506,20645,3
3035,506,10268,5
3036,506,20553,2
3037,507,13321,2
3038,507,17846,6
3039,507,17258,5
3040,507,20645,3
3041,507,10268,4
3042,507,20553,1
3043,508,13321,3
3044,508,17846,1
3045,508,17258,6
3046,508,20645,5
3047,508,10268,2
3048,508,20553,4
3049,509,13321,2
3050,509,17846,1
3051,509,17258,6
3052,509,20645,5
3053,509,10268,4
3054,509,20553,3
3055,510,13321,3
3056,510,17846,6
3057,510,17258,5
3058,510,20645,4
3059,510,10268,2
3060,510,20553,1
3061,511,13321,5
3062,511,17846,2
3063,511,17258,6
3064,511,20645,3
3065,511,10268,4
3066,511,20553,1
3067,512,13321,6
3068,512,17846,3
3069,512,17258,2
3070,512,20645,1
3071,512,10268,4
3072,512,20553,5
3073,513,13321,6
3074,513,17846,4
3075,513,17258,3
3076,513,20645,2
3077,513,10268,5
3078,513,20553,1
3079,514,13321,6
3080,514,17846,4
3081,514,17258,5
3082,514,20645,3
3083,514,10268,1
3084,514,20553,2
3085,515,13321,2
3086,515,17846,6
3087,515,17258,4
3088,515,20645,1
3089,515,10268,5
3090,515,20553,3
3091,516,13321,3
3092,516,17846,6
3093,516,17258,5
3094,516,20645,4
3095,516,10268,1
3096,516,20553,2
3097,517,13321,3
3098,517,17846,6
3099,517,17258,5
3100,517,20645,4
3101,517,10268,2
3102,517,20553,1
3103,518,13321,6
3104,518,17846,1
3105,518,17258,3
3106,518,20645,5
3107,518,10268,4
3108,518,20553,2
3109,519,13321,6
3110,519,17846,2
3111,519,17258,4
3112,519,20645,1
3113,519,10268,3
3114,519,20553,5
3115,520,13321,5
3116,520,17846,2
3117,520,17258,3
3118,520,20645,6
3119,520,10268,1
3120,520,20553,4
3121,521,13321,5
3122,521,17846,6
3123,521,17258,3
3124,521,20645,4
3125,521,10268,2
3126,521,20553,1
3127,522,13321,3
3128,522,17846,6
3129,522,17258,5
3130,522,20645,4
3131,522,10268,2
3132,522,20553,1
3133,523,13321,3
3134,523,17846,6
3135,523,17258,5
3136,523,20645,4
3137,523,10268,1
3138,523,20553,2
3139,524,13321,3
3140,524,17846,6
3141,524,17258,5
3142,524,20645,4
3143,524,10268,1
3144,524,20553,2
3145,525,13321,4
3146,525,17846,3
3147,525,17258,5
3148,525,20645,1
3149,525,10268,2
3150,525,20553,6
3151,526,13321,1
3152,526,17846,4
3153,526,17258,2
3154,526,20645,3
3155,526,10268,6
3156,526,20553,5
3157,527,13321,5
3158,527,17846,6
3159,527,17258,4
3160,527,20645,2
3161,527,10268,3
3162,527,20553,1
3163,528,13321,6
3164,528,17846,4
3165,528,17258,2
3166,528,20645,5
3167,528,10268,3
3168,528,20553,1
3169,529,13321,5
3170,529,17846,6
3171,529,17258,3
3172,529,20645,4
3173,529,10268,2
3174,529,20553,1
3175,530,13321,6
3176,530,17846,4
3177,530,17258,5
3178,530,20645,3
3179,530,10268,1
3180,530,20553,2
3181,531,13321,3
3182,531,17846,6
3183,531,17258,5
3184,531,20645,4
3185,531,10268,2
3186,531,20553,1
3187,532,13321,5
3188,532,17846,3
3189,532,17258,2
3190,532,20645,1
3191,532,10268,6
3192,532,20553,4
3193,533,13321,3
3194,533,17846,6
3195,533,17258,5
3196,533,20645,4
3197,533,10268,1
3198,533,20553,2
3199,534,13321,1
3200,534,17846,2
3201,534,17258,5
3202,534,20645,6
3203,534,10268,4
3204,534,20553,3
3205,535,13321,1
3206,535,17846,3
3207,535,17258,4
3208,535,20645,6
3209,535,10268,5
3210,535,20553,2
3211,536,13321,3
3212,536,17846,6
3213,536,17258,5
3214,536,20645,4
3215,536,10268,1
3216,536,20553,2
3217,537,13321,1
3218,537,17846,6
3219,537,17258,5
3220,537,20645,2
3221,537,10268,3
3222,537,20553,4
3223,538,13321,2
3224,538,17846,3
3225,538,17258,4
3226,538,20645,1
3227,538,10268,5
3228,538,20553,6
3229,539,13321,3
3230,539,17846,2
3231,539,17258,4
3232,539,20645,5
3233,539,10268,6
3234,539,20553,1
3235,540,13321,3
3236,540,17846,4
3237,540,17258,5
3238,540,20645,6
3239,540,10268,2
3240,540,20553,1
3241,541,13321,3
3242,541,17846,6
3243,541,17258,5
3244,541,20645,4
3245,541,10268,1
3246,541,20553,2
3247,542,13321,5
3248,542,17846,1
3249,542,17258,6
3250,542,20645,2
3251,542,10268,4
3252,542,20553,3
3253,543,13321,3
3254,543,17846,6
3255,543,17258,5
3256,543,20645,4
3257,543,10268,2
3258,543,20553,1
3259,544,13321,3
3260,544,17846,6
3261,544,17258,4
3262,544,20645,1
3263,544,10268,2
3264,544,20553,5
3265,545,13321,5
3266,545,17846,4
3267,545,17258,1
3268,545,20645,6
3269,545,10268,3
3270,545,20553,2
3271,546,13321,4
3272,546,17846,1
3273,546,17258,2
3274,546,20645,5
3275,546,10268,6
3276,546,20553,3
3277,547,13321,6
3278,547,17846,3
3279,547,17258,2
3280,547,20645,5
3281,547,10268,1
3282,547,20553,4
3283,548,13321,3
3284,548,17846,6
3285,548,17258,5
3286,548,20645,4
3287,548,10268,2
3288,548,20553,1
3289,549,13321,3
3290,549,17846,4
3291,549,17258,1
3292,549,20645,5
3293,549,10268,6
3294,549,20553,2
3295,550,13321,3
3296,550,17846,5
3297,550,17258,2
3298,550,20645,6
3299,550,10268,4
3300,550,20553,1
3301,551,13321,6
3302,551,17846,2
3303,551,17258,5
3304,551,20645,1
3305,551,10268,4
3306,551,20553,3
3307,552,13321,3
3308,552,17846,5
3309,552,17258,4
3310,552,20645,2
3311,552,10268,6
3312,552,20553,1
3313,553,13321,1
3314,553,17846,6
3315,553,17258,2
3316,553,20645,3
3317,553,10268,4
3318,553,20553,5
3319,554,13321,3
3320,554,17846,6
3321,554,17258,5
3322,554,20645,4
3323,554,10268,2
3324,554,20553,1
3325,555,13321,3
3326,555,17846,6
3327,555,17258,5
3328,555,20645,4
3329,555,10268,2
3330,555,20553,1
3331,556,13321,3
3332,556,17846,6
3333,556,17258,5
3334,556,20645,4
3335,556,10268,1
3336,556,20553,2
3337,557,13321,3
3338,557,17846,6
3339,557,17258,1
3340,557,20645,2
3341,557,10268,5
3342,557,20553,4
3343,558,13321,2
3344,558,17846,4
3345,558,17258,6
3346,558,20645,1
3347,558,10268,3
3348,558,20553,5
3349,559,13321,3
3350,559,17846,5
3351,559,17258,2
3352,559,20645,6
3353,559,10268,4
3354,559,20553,1
3355,560,13321,4
3356,560,17846,2
3357,560,17258,1
3358,560,20645,6
3359,560,10268,3
3360,560,20553,5
3361,561,13321,4
3362,561,17846,2
3363,561,17258,3
3364,561,20645,1
3365,561,10268,6
3366,561,20553,5
3367,562,13321,5
3368,562,17846,6
3369,562,17258,3
3370,562,20645,4
3371,562,10268,2
3372,562,20553,1
3373,563,13321,3
3374,563,17846,5
3375,563,17258,2
3376,563,20645,1
3377,563,10268,6
3378,563,20553,4
3379,564,13321,6
3380,564,17846,5
3381,564,17258,3
3382,564,20645,1
3383,564,10268,2
3384,564,20553,4
3385,565,13321,3
3386,565,17846,2
3387,565,17258,4
3388,565,20645,5
3389,565,10268,6
3390,565,20553,1
3391,566,13321,1
3392,566,17846,4
3393,566,17258,6
3394,566,20645,2
3395,566,10268,5
3396,566,20553,3
3397,567,13321,3
3398,567,17846,6
3399,567,17258,5
3400,567,20645,4
3401,567,10268,1
3402,567,20553,2
3403,568,13321,5
3404,568,17846,1
3405,568,17258,6
3406,568,20645,4
3407,568,10268,3
3408,568,20553,2
3409,569,13321,1
3410,569,17846,6
3411,569,17258,5
3412,569,20645,4
3413,569,10268,2
3414,569,20553,3
3415,570,13321,3
3416,570,17846,6
3417,570,17258,5
3418,570,20645,4
3419,570,10268,2
3420,570,20553,1
3421,571,13321,3
3422,571,17846,6
3423,571,17258,5
3424,571,20645,4
3425,571,10268,2
3426,571,20553,1
3427,572,13321,6
3428,572,17846,3
3429,572,17258,2
3430,572,20645,1
3431,572,10268,4
3432,572,20553,5
3433,573,13321,2
3434,573,17846,4
3435,573,17258,6
3436,573,20645,5
3437,573,10268,1
3438,573,20553,3
3439,574,13321,2
3440,574,17846,1
3441,574,17258,4
3442,574,20645,5
3443,574,10268,6
3444,574,20553,3
3445,575,13321,1
3446,575,17846,4
3447,575,17258,5
3448,575,20645,2
3449,575,10268,3
3450,575,20553,6
3451,576,13321,3
3452,576,17846,6
3453,576,17258,5
3454,576,20645,4
3455,576,10268,1
3456,576,20553,2
3457,577,13321,3
3458,577,17846,6
3459,577,17258,5
3460,577,20645,4
3461,577,10268,1
3462,577,20553,2
3463,578,13321,2
3464,578,17846,1
3465,578,17258,5
3466,578,20645,3
3467,578,10268,4
3468,578,20553,6
3469,579,13321,1
3470,579,17846,6
3471,579,17258,4
3472,579,20645,3
3473,579,10268,5
3474,579,20553,2
3475,580,13321,3
3476,580,17846,6
3477,580,17258,5
3478,580,20645,4
3479,580,10268,2
3480,580,20553,1
3481,581,13321,3
3482,581,17846,6
3483,581,17258,5
3484,581,20645,4
3485,581,10268,2
3486,581,20553,1
3487,582,13321,4
3488,582,17846,5
3489,582,17258,2
3490,582,20645,6
3491,582,10268,1
3492,582,20553,3
3493,583,13321,3
3494,583,17846,6
3495,583,17258,5
3496,583,20645,4
3497,583,10268,1
3498,583,20553,2
3499,584,13321,3
3500,584,17846,1
3501,584,17258,5
3502,584,20645,4
3503,584,10268,6
3504,584,20553,2
3505,585,13321,2
3506,585,17846,3
3507,585,17258,4
3508,585,20645,6
3509,585,10268,1
3510,585,20553,5
3511,586,13321,3
3512,586,17846,6
3513,586,17258,5
3514,586,20645,4
3515,586,10268,1
3516,586,20553,2
3517,587,13321,3
3518,587,17846,2
3519,587,17258,6
3520,587,20645,1
3521,587,10268,5
3522,587,20553,4
3523,588,13321,3
3524,588,17846,6
3525,588,17258,5
3526,588,20645,4
3527,588,10268,2
3528,588,20553,1
3529,589,13321,3
3530,589,17846,6
3531,589,17258,5
3532,589,20645,4
3533,589,10268,1
3534,589,20553,2
3535,590,13321,3
3536,590,17846,6
3537,590,17258,5
3538,590,20645,4
3539,590,10268,2
3540,590,20553,1
3541,591,13321,4
3542,591,17846,6
3543,591,17258,2
3544,591,20645,5
3545,591,10268,3
3546,591,20553,1
3547,592,13321,3
3548,592,17846,6
3549,592,17258,5
3550,592,20645,4
3551,592,10268,1
3552,592,20553,2
3553,593,13321,3
3554,593,17846,6
3555,593,17258,5
3556,593,20645,4
3557,593,10268,1
3558,593,20553,2
3559,594,13321,3
3560,594,17846,6
3561,594,17258,5
3562,594,20645,1
3563,594,10268,4
3564,594,20553,2
3565,595,13321,6
3566,595,17846,4
3567,595,17258,3
3568,595,20645,2
3569,595,10268,5
3570,595,20553,1
3571,596,13321,2
3572,596,17846,3
3573,596,17258,5
3574,596,20645,6
3575,596,10268,4
3576,596,20553,1
3577,597,13321,3
3578,597,17846,6
3579,597,17258,5
3580,597,20645,4
3581,597,10268,2
3582,597,20553,1
3583,598,13321,3
3584,598,17846,6
3585,598,17258,5
3586,598,20645,4
3587,598,10268,2
3588,598,20553,1
3589,599,13321,3
3590,599,17846,6
3591,599,17258,5
3592,599,20645,4
3593,599,10268,1
3594,599,20553,2
3595,600,13321,
3596,600,17846,
3597,600,17258,
3598,600,20645,
3599,600,10268,1
3600,600,20553,
3601,601,13321,6
3602,601,17846,1
3603,601,17258,4
3604,601,20645,3
3605,601,10268,5
3606,601,20553,2
3607,602,13321,3
3608,602,17846,6
3609,602,17258,5
3610,602,20645,4
3611,602,10268,2
3612,602,20553,1
3613,603,13321,5
3614,603,17846,6
3615,603,17258,3
3616,603,20645,4
3617,603,10268,2
3618,603,20553,1
3619,604,13321,6
3620,604,17846,3
3621,604,17258,2
3622,604,20645,1
3623,604,10268,4
3624,604,20553,5
3625,605,13321,5
3626,605,17846,6
3627,605,17258,2
3628,605,20645,4
3629,605,10268,1
3630,605,20553,3
3631,606,13321,3
3632,606,17846,6
3633,606,17258,5
3634,606,20645,4
3635,606,10268,2
3636,606,20553,1
3637,607,13321,3
3638,607,17846,6
3639,607,17258,5
3640,607,20645,4
3641,607,10268,1
3642,607,20553,2
3643,608,13321,1
3644,608,17846,2
3645,608,17258,4
3646,608,20645,6
3647,608,10268,3
3648,608,20553,5
3649,609,13321,3
3650,609,17846,6
3651,609,17258,5
3652,609,20645,4
3653,609,10268,2
3654,609,20553,1
3655,610,13321,5
3656,610,17846,6
3657,610,17258,3
3658,610,20645,1
3659,610,10268,4
3660,610,20553,2
3661,611,13321,3
3662,611,17846,4
3663,611,17258,2
3664,611,20645,6
3665,611,10268,1
3666,611,20553,5
3667,612,13321,3
3668,612,17846,6
3669,612,17258,5
3670,612,20645,4
3671,612,10268,1
3672,612,20553,2
3673,613,13321,3
3674,613,17846,6
3675,613,17258,5
3676,613,20645,4
3677,613,10268,1
3678,613,20553,2
3679,614,13321,1
3680,614,17846,4
3681,614,17258,2
3682,614,20645,6
3683,614,10268,5
3684,614,20553,3
3685,615,13321,5
3686,615,17846,3
3687,615,17258,4
3688,615,20645,2
3689,615,10268,6
3690,615,20553,1
3691,616,13321,6
3692,616,17846,2
3693,616,17258,3
3694,616,20645,4
3695,616,10268,5
3696,616,20553,1
3697,617,13321,6
3698,617,17846,3
3699,617,17258,2
3700,617,20645,1
3701,617,10268,4
3702,617,20553,5
3703,618,13321,3
3704,618,17846,6
3705,618,17258,5
3706,618,20645,4
3707,618,10268,2
3708,618,20553,1
3709,619,13321,3
3710,619,17846,6
3711,619,17258,5
3712,619,20645,4
3713,619,10268,2
3714,619,20553,1
3715,620,13321,4
3716,620,17846,2
3717,620,17258,6
3718,620,20645,5
3719,620,10268,1
3720,620,20553,3
3721,621,13321,3
3722,621,17846,6
3723,621,17258,5
3724,621,20645,4
3725,621,10268,1
3726,621,20553,2
3727,622,13321,4
3728,622,17846,6
3729,622,17258,5
3730,622,20645,1
3731,622,10268,2
3732,622,20553,3
3733,623,13321,3
3734,623,17846,6
3735,623,17258,5
3736,623,20645,4
3737,623,10268,2
3738,623,20553,1
3739,624,13321,3
3740,624,17846,6
3741,624,17258,5
3742,624,20645,4
3743,624,10268,2
3744,624,20553,1
3745,625,13321,4
3746,625,17846,6
3747,625,17258,1
3748,625,20645,2
3749,625,10268,3
3750,625,20553,5
3751,626,13321,3
3752,626,17846,6
3753,626,17258,5
3754,626,20645,4
3755,626,10268,2
3756,626,20553,1
3757,627,13321,5
3758,627,17846,1
3759,627,17258,2
3760,627,20645,3
3761,627,10268,6
3762,627,20553,4
3763,628,13321,3
3764,628,17846,6
3765,628,17258,5
3766,628,20645,4
3767,628,10268,1
3768,628,20553,2
3769,629,13321,3
3770,629,17846,6
3771,629,17258,5
3772,629,20645,4
3773,629,10268,1
3774,629,20553,2
3775,630,13321,5
3776,630,17846,2
3777,630,17258,4
3778,630,20645,1
3779,630,10268,6
3780,630,20553,3
3781,631,13321,3
3782,631,17846,6
3783,631,17258,5
3784,631,20645,4
3785,631,10268,2
3786,631,20553,1
3787,632,13321,3
3788,632,17846,5
3789,632,17258,6
3790,632,20645,4
3791,632,10268,1
3792,632,20553,2
3793,633,13321,3
3794,633,17846,4
3795,633,17258,2
3796,633,20645,6
3797,633,10268,1
3798,633,20553,5
3799,634,13321,6
3800,634,17846,1
3801,634,17258,5
3802,634,20645,2
3803,634,10268,3
3804,634,20553,4
3805,635,13321,5
3806,635,17846,1
3807,635,17258,6
3808,635,20645,4
3809,635,10268,3
3810,635,20553,2
3811,636,13321,3
3812,636,17846,6
3813,636,17258,5
3814,636,20645,4
3815,636,10268,1
3816,636,20553,2
3817,637,13321,3
3818,637,17846,6
3819,637,17258,5
3820,637,20645,4
3821,637,10268,1
3822,637,20553,2
3823,638,13321,3
3824,638,17846,6
3825,638,17258,5
3826,638,20645,4
3827,638,10268,2
3828,638,20553,1
3829,639,13321,2
3830,639,17846,4
3831,639,17258,1
3832,639,20645,3
3833,639,10268,5
3834,639,20553,6
3835,640,13321,2
3836,640,17846,5
3837,640,17258,6
3838,640,20645,4
3839,640,10268,3
3840,640,20553,1
3841,641,13321,2
3842,641,17846,4
3843,641,17258,6
3844,641,20645,5
3845,641,10268,1
3846,641,20553,3
3847,642,13321,1
3848,642,17846,5
3849,642,17258,2
3850,642,20645,4
3851,642,10268,6
3852,642,20553,3
3853,643,13321,4
3854,643,17846,2
3855,643,17258,6
3856,643,20645,5
3857,643,10268,1
3858,643,20553,3
3859,644,13321,4
3860,644,17846,3
3861,644,17258,1
3862,644,20645,2
3863,644,10268,6
3864,644,20553,5
3865,645,13321,3
3866,645,17846,6
3867,645,17258,5
3868,645,20645,4
3869,645,10268,1
3870,645,20553,2
3871,646,13321,6
3872,646,17846,4
3873,646,17258,2
3874,646,20645,5
3875,646,10268,3
3876,646,20553,1
3877,647,13321,6
3878,647,17846,3
3879,647,17258,2
3880,647,20645,1
3881,647,10268,4
3882,647,20553,5
3883,648,13321,3
3884,648,17846,6
3885,648,17258,5
3886,648,20645,4
3887,648,10268,1
3888,648,20553,2
3889,649,13321,3
3890,649,17846,2
3891,649,17258,5
3892,649,20645,1
3893,649,10268,4
3894,649,20553,6
3895,650,13321,3
3896,650,17846,6
3897,650,17258,5
3898,650,20645,4
3899,650,10268,2
3900,650,20553,1
3901,651,13321,2
3902,651,17846,4
3903,651,17258,1
3904,651,20645,3
3905,651,10268,5
3906,651,20553,6
3907,652,13321,2
3908,652,17846,5
3909,652,17258,6
3910,652,20645,1
3911,652,10268,4
3912,652,20553,3
3913,653,13321,5
3914,653,17846,4
3915,653,17258,6
3916,653,20645,3
3917,653,10268,2
3918,653,20553,1
3919,654,13321,5
3920,654,17846,1
3921,654,17258,6
3922,654,20645,4
3923,654,10268,3
3924,654,20553,2
3925,655,13321,4
3926,655,17846,6
3927,655,17258,2
3928,655,20645,1
3929,655,10268,5
3930,655,20553,3
3931,656,13321,2
3932,656,17846,5
3933,656,17258,6
3934,656,20645,1
3935,656,10268,4
3936,656,20553,3
3937,657,13321,4
3938,657,17846,3
3939,657,17258,6
3940,657,20645,1
3941,657,10268,5
3942,657,20553,2
3943,658,13321,3
3944,658,17846,5
3945,658,17258,1
3946,658,20645,2
3947,658,10268,4
3948,658,20553,6
3949,659,13321,3
3950,659,17846,6
3951,659,17258,5
3952,659,20645,4
3953,659,10268,2
3954,659,20553,1
3955,660,13321,3
3956,660,17846,5
3957,660,17258,1
3958,660,20645,2
3959,660,10268,4
3960,660,20553,6
3961,661,13321,3
3962,661,17846,6
3963,661,17258,5
3964,661,20645,4
3965,661,10268,2
3966,661,20553,1
3967,662,13321,3
3968,662,17846,6
3969,662,17258,5
3970,662,20645,4
3971,662,10268,1
3972,662,20553,2
3973,663,13321,3
3974,663,17846,6
3975,663,17258,5
3976,663,20645,4
3977,663,10268,2
3978,663,20553,1
3979,664,13321,6
3980,664,17846,1
3981,664,17258,4
3982,664,20645,3
3983,664,10268,5
3984,664,20553,2
3985,665,13321,3
3986,665,17846,6
3987,665,17258,5
3988,665,20645,4
3989,665,10268,2
3990,665,20553,1
3991,666,13321,3
3992,666,17846,1
3993,666,17258,2
3994,666,20645,4
3995,666,10268,5
3996,666,20553,6
3997,667,13321,3
3998,667,17846,6
3999,667,17258,5
4000,667,20645,4
4001,667,10268,2
4002,667,20553,1
4003,668,13321,3
4004,668,17846,6
4005,668,17258,5
4006,668,20645,4
4007,668,10268,1
4008,668,20553,2
4009,669,13321,4
4010,669,17846,6
4011,669,17258,2
4012,669,20645,1
4013,669,10268,5
4014,669,20553,3
4015,670,13321,2
4016,670,17846,6
4017,670,17258,3
4018,670,20645,5
4019,670,10268,1
4020,670,20553,4
4021,671,13321,6
4022,671,17846,3
4023,671,17258,4
4024,671,20645,5
4025,671,10268,2
4026,671,20553,1
4027,672,13321,3
4028,672,17846,6
4029,672,17258,5
4030,672,20645,4
4031,672,10268,2
4032,672,20553,1
4033,673,13321,3
4034,673,17846,4
4035,673,17258,6
4036,673,20645,2
4037,673,10268,5
4038,673,20553,1
4039,674,13321,6
4040,674,17846,1
4041,674,17258,2
4042,674,20645,5
4043,674,10268,3
4044,674,20553,4
4045,675,13321,6
4046,675,17846,1
4047,675,17258,2
4048,675,20645,5
4049,675,10268,3
4050,675,20553,4
4051,676,13321,1
4052,676,17846,3
4053,676,17258,2
4054,676,20645,6
4055,676,10268,4
4056,676,20553,5
4057,677,13321,1
4058,677,17846,4
4059,677,17258,5
4060,677,20645,2
4061,677,10268,3
4062,677,20553,6
4063,678,13321,3
4064,678,17846,6
4065,678,17258,5
4066,678,20645,4
4067,678,10268,1
4068,678,20553,2
4069,679,13321,3
4070,679,17846,6
4071,679,17258,5
4072,679,20645,4
4073,679,10268,2
4074,679,20553,1
4075,680,13321,6
4076,680,17846,2
4077,680,17258,4
4078,680,20645,5
4079,680,10268,1
4080,680,20553,3
4081,681,13321,2
4082,681,17846,1
4083,681,17258,6
4084,681,20645,5
4085,681,10268,4
4086,681,20553,3
4087,682,13321,3
4088,682,17846,6
4089,682,17258,4
4090,682,20645,1
4091,682,10268,2
4092,682,20553,5
4093,683,13321,3
4094,683,17846,6
4095,683,17258,5
4096,683,20645,4
4097,683,10268,1
4098,683,20553,2
4099,684,13321,3
4100,684,17846,6
4101,684,17258,5
4102,684,20645,4
4103,684,10268,1
4104,684,20553,2
4105,685,13321,4
4106,685,17846,6
4107,685,17258,1
4108,685,20645,5
4109,685,10268,2
4110,685,20553,3
4111,686,13321,5
4112,686,17846,6
4113,686,17258,4
4114,686,20645,2
4115,686,10268,3
4116,686,20553,1
4117,687,13321,4
4118,687,17846,5
4119,687,17258,1
4120,687,20645,3
4121,687,10268,6
4122,687,20553,2
4123,688,13321,3
4124,688,17846,6
4125,688,17258,5
4126,688,20645,4
4127,688,10268,2
4128,688,20553,1
4129,689,13321,4
4130,689,17846,5
4131,689,17258,1
4132,689,20645,3
4133,689,10268,6
4134,689,20553,2
4135,690,13321,3
4136,690,17846,6
4137,690,17258,5
4138,690,20645,4
4139,690,10268,1
4140,690,20553,2
4141,691,13321,3
4142,691,17846,6
4143,691,17258,5
4144,691,20645,4
4145,691,10268,2
4146,691,20553,1
4147,692,13321,5
4148,692,17846,6
4149,692,17258,4
4150,692,20645,2
4151,692,10268,3
4152,692,20553,1
4153,693,13321,1
4154,693,17846,3
4155,693,17258,6
4156,693,20645,5
4157,693,10268,2
4158,693,20553,4
4159,694,13321,3
4160,694,17846,6
4161,694,17258,5
4162,694,20645,4
4163,694,10268,1
4164,694,20553,2
4165,695,13321,2
4166,695,17846,3
4167,695,17258,6
4168,695,20645,4
4169,695,10268,5
4170,695,20553,1
4171,696,13321,6
4172,696,17846,2
4173,696,17258,1
4174,696,20645,3
4175,696,10268,5
4176,696,20553,4
4177,697,13321,4
4178,697,17846,3
4179,697,17258,6
4180,697,20645,5
4181,697,10268,2
4182,697,20553,1
4183,698,13321,3
4184,698,17846,6
4185,698,17258,5
4186,698,20645,4
4187,698,10268,2
4188,698,20553,1
4189,699,13321,3
4190,699,17846,6
4191,699,17258,5
4192,699,20645,4
4193,699,10268,1
4194,699,20553,2
4195,700,13321,1
4196,700,17846,1
4197,700,17258,1
4198,700,20645,1
4199,700,10268,1
4200,700,20553,1
4201,701,13321,3
4202,701,17846,2
4203,701,17258,5
4204,701,20645,6
4205,701,10268,1
4206,701,20553,4
4207,702,13321,3
4208,702,17846,6
4209,702,17258,5
4210,702,20645,4
4211,702,10268,1
4212,702,20553,2
4213,703,13321,2
4214,703,17846,4
4215,703,17258,1
4216,703,20645,6
4217,703,10268,3
4218,703,20553,5
4219,704,13321,4
4220,704,17846,3
4221,704,17258,1
4222,704,20645,2
4223,704,10268,6
4224,704,20553,5
4225,705,13321,3
4226,705,17846,6
4227,705,17258,5
4228,705,20645,4
4229,705,10268,1
4230,705,20553,2
4231,706,13321,3
4232,706,17846,6
4233,706,17258,5
4234,706,20645,4
4235,706,10268,1
4236,706,20553,2
4237,707,13321,3
4238,707,17846,6
4239,707,17258,5
4240,707,20645,4
4241,707,10268,1
4242,707,20553,2
4243,708,13321,3
4244,708,17846,6
4245,708,17258,5
4246,708,20645,4
4247,708,10268,1
4248,708,20553,2
4249,709,13321,5
4250,709,17846,4
4251,709,17258,3
4252,709,20645,6
4253,709,10268,1
4254,709,20553,2
4255,710,13321,2
4256,710,17846,4
4257,710,17258,5
4258,710,20645,3
4259,710,10268,6
4260,710,20553,1
4261,711,13321,4
4262,711,17846,5
4263,711,17258,6
4264,711,20645,2
4265,711,10268,3
4266,711,20553,1
4267,712,13321,3
4268,712,17846,5
4269,712,17258,4
4270,712,20645,2
4271,712,10268,6
4272,712,20553,1
4273,713,13321,3
4274,713,17846,6
4275,713,17258,5
4276,713,20645,4
4277,713,10268,2
4278,713,20553,1
4279,714,13321,5
4280,714,17846,1
4281,714,17258,6
4282,714,20645,4
4283,714,10268,3
4284,714,20553,2
4285,715,13321,4
4286,715,17846,3
4287,715,17258,6
4288,715,20645,1
4289,715,10268,5
4290,715,20553,2
